idNumbebr,idNumber
11055,7777
11055,13173
11055,15215
11055,3178
11055,15875
11055,7734
11055,15999
11055,10944
11055,16231
11055,11624
11055,4341
11055,19315
11055,13440
11055,2187
11055,6368
11055,13262
11055,15269
11055,13946
11055,12257
11055,9436
11055,5251
11055,6638
11055,6651
11055,4343
11055,18458
11055,9392
11055,1232
11055,2774
11055,401
11055,13182
11055,17718
11055,4879
11055,2292
11055,11194
11055,7215
11055,10914
11055,10183
11055,9601
11055,7377
11055,18641
11055,8056
11055,5932
11055,5676
11055,4148
11055,11477
11055,16960
11055,12476
11055,4227
11055,19120
11055,6750
11055,13301
11055,15336
11055,11614
11055,906
11055,10389
11055,14903
11055,11416
11055,3229
11055,4748
11055,782
11055,9907
11055,8265
11055,18630
11055,6314
11055,16637
11055,16660
11055,12556
11055,9531
11055,5384
11055,9738
11055,1587
11055,13362
11055,10285
11055,16190
11055,1622
11055,12884
11055,11145
11055,16411
11055,10481
11055,4882
11055,8521
11055,4841
11055,5389
11055,7054
11055,2796
11055,10634
11055,14287
11055,15940
11055,6716
11055,2646
11055,2625
11055,14176
11055,14622
11055,15400
11055,11662
11055,5621
11055,6379
11055,13002
11055,4855
11055,17382
11055,5243
11055,2892
11055,3839
11055,707
11055,3739
11055,13283
11055,15653
11055,14880
11055,6777
11055,5731
11055,6125
11055,1461
11055,14771
11055,13598
11055,18380
11055,6949
11055,9298
11055,15573
11055,7591
11055,18203
11055,11117
11055,7497
11055,11294
11055,9650
11055,5712
11055,9774
11055,2379
11055,6691
11055,15770
11055,19148
11055,6839
11055,1236
11055,8578
11055,3566
11055,18710
11055,4180
11055,2429
11055,18101
11055,11616
11055,19025
11055,2505
11055,547
11055,7403
11055,8780
11055,10292
11055,12276
11055,13381
11055,4847
11055,15862
11055,18954
11055,14666
11055,14000
11055,1438
11055,12467
11055,6509
11055,10919
11055,6884
11055,136
11055,4955
11055,12348
11055,14509
11055,9702
11055,2817
11055,14158
11055,18316
11055,7214
11055,11767
11055,646
11055,1595
11055,18600
11055,14427
11055,16008
11055,18841
11055,11008
11055,3899
11055,14513
11055,6226
11055,14327
11055,10777
11055,7359
11055,7320
11055,12038
11055,12895
11055,3847
11055,1294
11055,10227
11055,19226
11055,14010
11055,1285
11055,18527
11055,12680
11055,14437
11055,18491
11055,4588
11055,8373
11055,9500
11055,18916
11055,15102
11055,6158
11055,17168
11055,8425
11055,14238
11055,188
11055,2990
11055,13557
11055,4727
11055,17844
11055,18886
11055,16213
11055,9950
11055,5945
11055,11504
11055,8350
11055,15599
11055,11797
11055,14425
11055,15951
11055,18150
11055,60
11055,19306
11055,9068
11055,12838
11055,18871
11055,13638
11055,2729
11055,9447
11055,12829
11055,5009
11055,12295
11055,9349
11055,17850
11055,15825
11055,4336
11055,7945
11055,12451
11055,17497
11055,1598
11055,18071
11055,1269
11055,6271
11055,5720
11055,9547
11055,10973
11055,19369
11055,17248
11055,6347
11055,5596
11055,3263
11055,7301
11055,14522
11055,13771
11055,14782
11055,11809
11055,11126
11055,11272
11055,1549
11055,13674
11055,9729
11055,4800
11055,7159
11055,3905
11055,18574
11055,5535
11055,18
11055,15453
11055,1309
11055,17781
11055,9789
11055,18674
11055,6556
11055,10091
11055,3844
11055,7831
11055,13923
11055,2781
11055,8861
11055,17007
11055,14702
11055,9672
11055,4232
11055,13174
11055,17452
11055,16679
11055,635
11055,9917
11055,7557
11055,16251
11055,13210
11055,11223
11055,13945
11055,5752
11055,1786
11055,8389
11055,17218
11055,4831
11055,11034
11055,18202
11055,12152
11055,4687
11055,13452
11055,15912
11055,18532
11055,5508
11055,5966
11055,13083
11055,2414
11055,10615
11055,11631
11055,13332
11055,13024
11055,9965
11055,17797
11055,1462
11055,10796
11055,19403
11055,1416
11055,11586
11055,14835
11055,3101
11055,4262
11055,3024
11055,13406
11055,7092
11055,19081
11055,9643
11055,8658
11055,9632
11055,9407
11055,12020
11055,4457
11055,4651
11055,7954
11055,9662
11055,11019
11055,963
11055,4659
11055,418
11055,605
11055,8171
11055,8524
11055,19327
11055,7169
11055,283
11055,10830
11055,13397
11055,18215
11055,4637
11055,2264
11055,266
11055,2671
11055,15811
11055,13976
11055,16761
11055,14005
11055,12853
11055,16850
11055,13732
11055,8258
11055,2495
11055,4711
11055,3774
11055,3077
11055,17551
11055,3339
11055,10450
11055,16027
11055,10102
11055,13796
11055,8198
11055,10961
11055,8871
11055,4252
11055,11505
11055,9803
11055,2132
11055,3020
11055,2275
11055,14890
11055,4094
11055,19260
11055,6251
11055,2331
11055,18010
11055,16951
11055,8992
11055,2980
11055,7848
11055,14228
11055,3571
11055,7018
11055,9695
11055,11950
11055,12831
11055,11574
11055,9087
11055,10107
11055,19275
11055,4130
11055,12892
11055,19261
11055,14249
11055,7437
11055,6019
11055,4560
11055,6269
11055,639
11055,6390
11055,1407
11055,9266
11055,15243
11055,1383
11055,17487
11055,11361
11055,2058
11055,6477
11055,15745
11055,4706
11055,5769
11055,4206
11055,15084
11055,17020
11055,10129
11055,10767
11055,3480
11055,11227
11055,19211
11055,8587
11055,5646
11055,14459
11055,1282
11055,18301
11055,13240
11055,14571
11055,5900
11055,14428
11055,4705
11055,13539
11055,12280
11055,14309
11055,5232
11055,1845
11055,15722
11055,761
11055,12159
11055,8738
11055,830
11055,9996
11055,15948
11055,2905
11055,14744
11055,7156
11055,12561
11055,9281
11055,13607
11055,4059
11055,9482
11055,16400
11055,17626
11055,6575
11055,1979
11055,4387
11055,2556
11055,15040
11055,8028
11055,1321
11055,12117
11055,7533
11055,16043
11055,6059
11055,15820
11055,18088
11055,4624
11055,11115
11055,4116
11055,12876
11055,14601
11055,9877
11055,10558
11055,4807
11055,6849
11055,9596
11055,17061
11055,18789
11055,5065
11055,15439
11055,4128
11055,11773
11055,2405
11055,16003
11055,8962
11055,8161
11055,14760
11055,14715
11055,13066
11055,9387
11055,16425
11055,5133
11055,3297
11055,2904
11055,18815
11055,3293
11055,12409
11055,9519
11055,2995
11055,3041
11055,16571
11055,19083
11055,3078
11055,17582
11055,15797
11055,10853
11055,15391
11055,3972
11055,18377
11055,4768
11055,8896
11055,2483
11055,16242
11055,10198
11055,16870
11055,3704
11055,7511
11055,1207
11055,3348
11055,4373
11055,15442
11055,6301
11055,18464
11055,3242
11055,16307
11055,15511
11055,15078
11055,1177
11055,17766
11055,6662
11055,14118
11055,6272
11055,6520
11055,15877
11055,17898
11055,12823
11055,1429
11055,19265
11055,13059
11055,5557
11055,1310
11055,2354
11055,15643
11055,4830
11055,125
11055,4141
11055,7751
11055,16314
11055,5790
11055,17073
11055,15656
11055,4263
11055,2501
11055,3214
11055,10297
11055,18857
11055,3248
11055,16543
11055,12643
11055,16348
11055,12552
11055,6408
11055,9456
11055,19040
11055,12309
11055,17412
11055,7494
11055,14310
11055,8297
11055,15984
11055,17458
11055,19400
11055,14944
11055,7180
11055,11909
11055,12655
11055,9431
11055,10591
11055,6927
11055,10927
11055,17581
11055,10646
11055,8035
11055,4170
11055,18876
11055,17038
11055,18799
11055,6503
11055,18872
11055,1342
11055,1816
11055,17304
11055,11105
11055,10310
11055,16698
11055,5939
11055,10340
11055,6635
11055,15749
11055,1450
11055,18425
11055,824
11055,13933
11055,8020
11055,10204
11055,7984
11055,10935
11055,5439
11055,9119
11055,6485
11055,13121
11055,9493
11055,17655
11055,8277
11055,8920
11055,2553
11055,19370
11055,1242
11055,1143
11055,8707
11055,6018
11055,7983
11055,312
11055,15325
11055,16364
11055,18915
11055,10629
11055,19012
11055,16578
11055,476
11055,509
11055,3306
11055,16139
11055,4402
11055,18260
11055,2517
11055,17673
11055,6774
11055,2692
11055,11084
11055,9153
11055,4211
11055,15774
11055,11424
11055,18803
11055,1425
11055,3416
11055,16947
11055,16173
11055,19039
11055,17947
11055,4755
11055,5963
11055,5413
11055,3138
11055,16474
11055,968
11055,6995
11055,14925
11055,6202
11055,2700
11055,16202
11055,10855
11055,18025
11055,15286
11055,489
11055,5783
11055,1849
11055,4639
11055,959
11055,3486
11055,1588
11055,6182
11055,8084
11055,14105
11055,14267
11055,15203
11055,538
11055,1983
11055,14505
11055,4119
11055,4207
11055,7046
11055,11980
11055,8217
11055,925
11055,7250
11055,17929
11055,5594
11055,1522
11055,9835
11055,10003
11055,9479
11055,3179
11055,4892
11055,3261
11055,3661
11055,8147
11055,4062
11055,16258
11055,190
11055,16638
11055,2438
11055,3338
11055,14192
11055,2207
11055,6513
11055,1476
11055,6867
11055,7471
11055,19390
11055,748
11055,6241
11055,18945
11055,2958
11055,15483
11055,9048
11055,9376
11055,13628
11055,17807
11055,1267
11055,8918
11055,10688
11055,15083
11055,304
11055,8968
11055,18113
11055,14311
11055,1844
11055,7172
11055,8410
11055,4328
11055,13432
11055,1681
11055,14657
11055,2935
11055,9419
11055,9012
11055,14004
11055,18976
11055,6350
11055,6981
11055,11246
11055,14840
11055,4626
11055,11252
11055,18544
11055,7318
11055,8182
11055,7202
11055,3997
11055,17506
11055,10976
11055,2455
11055,16149
11055,1749
11055,9766
11055,17224
11055,880
11055,17543
11055,7462
11055,4949
11055,18523
11055,4436
11055,1162
11055,3510
11055,3341
11055,74
11055,18704
11055,6678
11055,1347
11055,11402
11055,11815
11055,6628
11055,15106
11055,8566
11055,5497
11055,11542
11055,4787
11055,6440
11055,2028
11055,17117
11055,18099
11055,17128
11055,12687
11055,11453
11055,14270
11055,15528
11055,7720
11055,3962
11055,1656
11055,17622
11055,1158
11055,13074
11055,5556
11055,3125
11055,17093
11055,17700
11055,12239
11055,393
11055,16581
11055,16177
11055,11241
11055,18508
11055,13445
11055,7925
11055,8639
11055,16291
11055,1703
11055,6386
11055,5071
11055,6809
11055,1762
11055,17001
11055,16
11055,18297
11055,1499
11055,12461
11055,15783
11055,15680
11055,17737
11055,6428
11055,16838
11055,5651
11055,957
11055,7024
11055,3658
11055,9383
11055,13484
11055,3406
11055,6698
11055,7693
11055,18702
11055,4477
11055,7176
11055,3504
11055,13094
11055,3446
11055,11408
11055,3057
11055,6475
11055,17202
11055,1879
11055,7854
11055,5534
11055,9287
11055,12575
11055,4159
11055,2111
11055,15060
11055,1108
11055,7027
11055,4481
11055,2576
11055,1433
11055,9283
11055,10278
11055,4775
11055,4796
11055,1996
11055,12919
11055,3298
11055,18677
11055,5363
11055,4230
11055,14770
11055,1573
11055,4936
11055,14001
11055,12513
11055,15759
11055,9039
11055,11644
11055,8592
11055,6140
11055,6076
11055,12141
11055,18231
11055,5636
11055,666
11055,10908
11055,1405
11055,1971
11055,7919
11055,10097
11055,18057
11055,9507
11055,4250
11055,6588
11055,2953
11055,9428
11055,2390
11055,7283
11055,2000
11055,2622
11055,12178
11055,12296
11055,8288
11055,18701
11055,17618
11055,15652
11055,10161
11055,15777
11055,7995
11055,12368
11055,19136
11055,17330
11055,4416
11055,9220
11055,8794
11055,1758
11055,15795
11055,8340
11055,4222
11055,1148
11055,15334
11055,10779
11055,2773
11055,4684
11055,5818
11055,480
11055,8533
11055,649
11055,6054
11055,8948
11055,2008
11055,3833
11055,17176
11055,192
11055,18058
11055,15533
11055,2054
11055,18528
11055,10854
11055,18053
11055,16436
11055,3934
11055,7136
11055,1561
11055,7221
11055,9954
11055,10674
11055,9797
11055,4603
11055,16687
11055,16028
11055,11581
11055,3927
11055,468
11055,11378
11055,11429
11055,4880
11055,9920
11055,18419
11055,15566
11055,17996
11055,166
11055,1281
11055,10929
11055,18441
11055,866
11055,2790
11055,1815
11055,3316
11055,11584
11055,9098
11055,8748
11055,7626
11055,7922
11055,18381
11055,8775
11055,3596
11055,11473
11055,4081
11055,4011
11055,8336
11055,13073
11055,8083
11055,5267
11055,6288
11055,11414
11055,7096
11055,16313
11055,17977
11055,6536
11055,11071
11055,5708
11055,11427
11055,5392
11055,8446
11055,11834
11055,9865
11055,1470
11055,17379
11055,11293
11055,659
11055,103
11055,3454
11055,4593
11055,18800
11055,15518
11055,15306
11055,560
11055,2507
11055,5732
11055,683
11055,9878
11055,14790
11055,2921
11055,17970
11055,17109
11055,14134
11055,18772
11055,6114
11055,14920
11055,8532
11055,2069
11055,1086
11055,4075
11055,16612
11055,5083
11055,15778
11055,16776
11055,17832
11055,5264
11055,8770
11055,15433
11055,12135
11055,8214
11055,1571
11055,16208
11055,16473
11055,18060
11055,801
11055,5129
11055,7424
11055,1526
11055,5401
11055,5432
11055,1051
11055,7594
11055,10295
11055,9615
11055,15821
11055,16171
11055,10812
11055,17375
11055,5193
11055,16790
11055,17312
11055,5529
11055,18012
11055,18823
11055,15204
11055,17479
11055,5452
11055,11746
11055,1251
11055,17062
11055,3575
11055,2845
11055,16991
11055,16259
11055,12735
11055,9753
11055,13606
11055,1908
11055,10114
9203,3723
9203,888
9203,16323
9203,5211
9203,9173
12946,16830
12946,3443
12946,3657
12946,10517
12946,9655
12946,8992
16830,5410
16830,16595
16830,3476
16830,3931
16830,11819
16830,18710
16830,2386
3443,6092
3443,15470
3443,5211
3443,16777
3443,7048
3443,15716
3443,8072
3443,13025
3443,7701
3443,7404
3443,10190
3657,16974
3657,16515
3657,3334
3657,1166
3657,10955
3657,10761
3657,4932
10517,15407
10517,16328
10517,18517
10517,2258
10517,11412
10517,18006
3545,5196
3545,15436
3545,3931
3545,2631
3545,11188
3545,7958
3545,13131
5196,11412
5196,70
5196,404
5196,18448
5196,8571
5196,6493
5196,10861
5196,5149
5196,10883
5196,3533
5196,9735
5196,10953
5196,951
5196,13653
15436,16126
15436,17383
3931,6925
3931,16772
3931,11600
3931,3822
3931,11825
3931,5839
3931,14479
3931,2948
3931,18474
3931,7268
3931,17674
3931,4259
3931,3507
3931,11723
3931,5504
3931,18966
3931,2733
3931,7121
3931,7071
3931,2092
3931,11393
3931,7585
3931,11924
3931,6253
3931,5547
3931,16714
3931,11345
3931,7624
3931,2413
3931,15856
3931,3987
3931,12763
3931,7539
3931,4837
3931,9031
3931,8292
3931,14503
3931,3255
3931,12598
3931,9394
3931,10910
3931,12695
3931,15066
3931,6622
3931,3690
3931,7044
3931,997
3931,254
3931,17980
3931,5461
3931,1740
3931,4857
3931,10967
3931,6768
3931,12
3931,17141
3931,1466
3931,12214
3931,14496
3931,13602
3931,18552
3931,11372
3931,12273
3931,12794
3931,3098
3931,4287
3931,4617
3931,9846
3931,961
3931,4063
3931,14214
3931,487
3931,15234
3931,4897
3931,4069
3931,6659
3931,4365
3931,11669
3931,19373
3931,1124
3931,16239
3931,3158
3931,3909
3931,5652
3931,9754
3931,9631
3931,9713
3931,10020
3931,16002
3931,8445
3931,15563
3931,1920
3931,12270
3931,9983
3931,3680
3931,14964
3931,14024
3931,9976
3931,8305
3931,16271
3931,8934
3931,11175
3931,17241
3931,3487
3931,15757
3931,2236
3931,2560
3931,4153
3931,3740
3931,11179
3931,2540
3931,12688
3931,14807
3931,15592
3931,13517
3931,12356
3931,17345
3931,11169
3931,1421
3931,5365
3931,811
3931,3128
3931,11606
3931,9628
3931,1020
3931,18566
3931,1838
3931,751
3931,10528
3931,15544
3931,9964
3931,16774
3931,68
3931,16990
3931,17897
3931,8504
3931,15638
3931,2782
3931,11024
3931,10241
3931,16733
3931,13392
3931,17450
3931,8241
3931,8456
3931,7835
3931,17426
3931,9981
3931,13634
3931,17577
3931,18015
3931,12731
3931,9461
3931,6819
3931,13525
3931,10459
3931,5648
3931,13985
3931,12704
3931,17451
3931,3994
3931,3635
3931,17994
3931,5697
3931,9577
3931,14413
3931,10022
3931,2740
3931,15348
3931,2509
3931,14642
3931,3514
3931,8213
3931,1439
3931,10571
3931,15024
3931,17774
3931,6810
3931,7777
3931,1692
3931,6264
3931,6376
3931,9498
3931,14826
3931,15999
3931,2526
3931,5019
3931,13440
3931,11438
3931,15269
3931,11499
3931,13946
3931,12601
3931,9932
3931,6401
3931,16700
3931,9749
3931,9392
3931,18044
3931,17528
3931,1182
3931,3498
3931,8496
3931,1729
3931,17518
3931,189
3931,7520
3931,16627
3931,1683
3931,7377
3931,11611
3931,8056
3931,4148
3931,17097
3931,851
3931,14903
3931,3229
3931,16280
3931,1587
3931,5704
3931,19065
3931,10657
3931,10432
3931,16670
3931,4136
3931,17877
3931,5243
3931,1850
3931,1053
3931,17029
3931,19192
3931,899
3931,7975
3931,14771
3931,8239
3931,1246
3931,1419
3931,9093
3931,5971
3931,2190
3931,14489
3931,4277
3931,8578
3931,5953
3931,19042
3931,11095
3931,11536
3931,5302
3931,11487
3931,547
3931,346
3931,8152
3931,4847
3931,4121
3931,5848
3931,5530
3931,6884
3931,1890
3931,13045
3931,11251
3931,18921
3931,9388
3931,14158
3931,5614
3931,10014
3931,13881
3931,1595
3931,2338
3931,7127
3931,2436
3931,100
3931,12898
3931,10
3931,16008
3931,5912
3931,5619
3931,3073
3931,7709
3931,5176
3931,13265
3931,16012
3931,2691
3931,6869
3931,16817
3931,8457
3931,3200
3931,18364
3931,17903
3931,17087
3931,3069
3931,7279
3931,2206
3931,15350
3931,17875
3931,12181
3931,8176
3931,7714
3931,4967
3931,8802
3931,19226
3931,5278
3931,18349
3931,12680
3931,14437
3931,11826
3931,10760
3931,17854
3931,14486
3931,10400
3931,15102
3931,17168
3931,6954
3931,9464
3931,4396
3931,13101
3931,14238
3931,8053
3931,2722
3931,4727
3931,14649
3931,3881
3931,8467
3931,7243
3931,8409
3931,1550
3931,17251
3931,5377
3931,16959
3931,12529
3931,9068
3931,16014
3931,4079
3931,12829
3931,4390
3931,896
3931,9426
3931,17665
3931,5755
3931,3120
3931,18071
3931,5720
3931,7442
3931,12405
3931,8484
3931,5820
3931,10039
3931,27
3931,2551
3931,17443
3931,717
3931,5535
3931,9177
3931,17468
3931,16669
3931,7817
3931,3470
3931,3455
3931,4851
3931,169
3931,7831
3931,9130
3931,12054
3931,14702
3931,13013
3931,9248
3931,14204
3931,10824
3931,15283
3931,15044
3931,4740
3931,158
3931,16679
3931,16141
3931,18483
3931,8097
3931,1786
3931,3072
3931,878
3931,14476
3931,8522
3931,8567
3931,8661
3931,2383
3931,917
3931,15091
3931,3429
3931,3860
3931,5112
3931,18202
3931,14266
3931,1452
3931,2968
3931,13522
3931,10934
3931,2414
3931,12564
3931,11631
3931,9965
3931,10796
3931,4586
3931,15786
3931,9118
3931,14107
3931,18637
3931,2975
3931,19273
3931,963
3931,14629
3931,18558
3931,18271
3931,18839
3931,10830
3931,4637
3931,266
3931,2671
3931,10015
3931,15811
3931,14080
3931,1643
3931,2495
3931,12498
3931,7137
3931,7563
3931,15374
3931,4575
3931,126
3931,11745
3931,12736
3931,13253
3931,13783
3931,1821
3931,8099
3931,6091
3931,10450
3931,16027
3931,13796
3931,8362
3931,14707
3931,8146
3931,11830
3931,14904
3931,4355
3931,15438
3931,15819
3931,2385
3931,11478
3931,18529
3931,9840
3931,14785
3931,1168
3931,8576
3931,734
3931,1991
3931,2331
3931,16951
3931,4813
3931,17146
3931,3176
3931,9959
3931,12423
3931,4320
3931,7018
3931,18244
3931,8801
3931,459
3931,11458
3931,6390
3931,15977
3931,10522
3931,6462
3931,13147
3931,15992
3931,9266
3931,18995
3931,5840
3931,7706
3931,13384
3931,14464
3931,211
3931,17020
3931,3137
3931,18283
3931,15868
3931,10385
3931,12197
3931,17435
3931,5646
3931,1396
3931,1282
3931,11348
3931,8003
3931,5900
3931,9026
3931,8519
3931,6997
3931,13539
3931,12280
3931,3049
3931,1572
3931,735
3931,2321
3931,11738
3931,14744
3931,3106
3931,9281
3931,4995
3931,13277
3931,4147
3931,13233
3931,9182
3931,6575
3931,3522
3931,15298
3931,18948
3931,10125
3931,13764
3931,9900
3931,13032
3931,5496
3931,1104
3931,7917
3931,18230
3931,14201
3931,2167
3931,5962
3931,11773
3931,9467
3931,13472
3931,219
3931,16778
3931,16519
3931,14567
3931,3293
3931,6822
3931,332
3931,2487
3931,12784
3931,13079
3931,1477
3931,13368
3931,12718
3931,13183
3931,5327
3931,3078
3931,15797
3931,2637
3931,3972
3931,18377
3931,17004
3931,10662
3931,18167
3931,14048
3931,17958
3931,10198
3931,12880
3931,1605
3931,9527
3931,12186
3931,558
3931,9059
3931,4373
3931,1851
3931,9945
3931,17869
3931,398
3931,982
3931,18464
3931,10290
3931,5449
3931,13900
3931,18451
3931,16857
3931,16026
3931,1054
3931,8465
3931,14690
3931,10358
3931,6409
3931,9782
3931,6520
3931,14560
3931,18752
3931,9434
3931,12823
3931,13802
3931,10780
3931,17073
3931,9108
3931,12949
3931,1112
3931,18891
3931,749
3931,4534
3931,14310
3931,8036
3931,10055
3931,12851
3931,4710
3931,8007
3931,2496
3931,546
3931,9431
3931,10591
3931,3135
3931,10009
3931,3527
3931,17581
3931,9984
3931,557
3931,466
3931,9839
3931,14220
3931,1266
3931,10245
3931,10340
3931,11974
3931,14315
3931,15189
3931,11031
3931,10204
3931,16087
3931,13040
3931,18672
3931,15582
3931,1242
3931,17299
3931,363
3931,11217
3931,2752
3931,435
3931,13692
3931,16139
3931,18926
3931,10709
3931,10766
3931,5585
3931,6774
3931,11934
3931,14025
3931,17624
3931,10617
3931,18803
3931,9438
3931,9373
3931,18770
3931,6673
3931,12629
3931,6464
3931,1899
3931,6736
3931,4961
3931,4511
3931,9062
3931,6202
3931,8602
3931,7987
3931,16928
3931,5844
3931,4926
3931,8084
3931,9321
3931,873
3931,14267
3931,18940
3931,1153
